customer_unique_id,frequency,recency,T,monetary_value,Predictive_CLV_12M,Predictive_CLV_3M,Cluster
0c32aa09e8eced3ea26c2a013b7b75e9,1.0,197.0,273.0,180.3,6.738336733123873,6.738336733123873,2
0c4c416f1f9844e6805b074f8f96f52c,1.0,14.0,396.0,87.24,0.15642339431479815,0.15642339431479815,2
0c8286526be3a0fc8f50b7267db95035,1.0,336.0,488.0,169.29000000000002,3.603029079925124,3.603029079925124,2
0c8ac932c65f67489929f9164a86606d,1.0,46.0,360.0,84.75,0.32795225804855715,0.32795225804855715,2
0c9abfaffa0ae7587cebfdf0d680e3b7,1.0,144.0,348.0,40.1,0.5626140169525262,0.5626140169525262,2
0cc2ee1112a11a1094eff52fa2e87150,1.0,141.0,471.0,460.41999999999996,2.5440339743928404,2.5440339743928404,2
0ceb502fc33a2ad327b08288c5310e2e,1.0,26.0,132.0,80.37,2.0369685949747276,2.0369685949747276,2
0cf46588cd3f5a23002166b5a1945820,1.0,34.0,348.0,136.5,0.47372584300909715,0.47372584300909715,2
0cfd915db480acd7d9a954409cabfb1c,1.0,9.0,380.0,32.0,0.06295467482217838,0.06295467482217838,2
0d153268371aa25450d4117ff070277e,1.0,50.0,111.0,594.38,27.218133514814216,27.218133514814216,2
0d4644eff058d75937ca1eec574bf87d,1.0,68.0,340.0,122.97,0.7388072263583796,0.7388072263583796,2
0d51e04ae0b1d341e4f49812d1f4fbe2,1.0,210.0,315.0,92.97,2.78909399663097,2.78909399663097,2
0d57344e9e4e9d16dc699cb417e50cb0,1.0,3.0,284.0,92.61,0.32014392468636343,0.32014392468636343,2
0d7241c7fb49c1be6e75c9fe99e0822c,1.0,104.0,225.0,133.06,3.2858005742208145,3.2858005742208145,2
0d997d092f93b5c58d0f9b4bd0643d16,1.0,6.0,277.0,83.62,0.3261612852853374,0.3261612852853374,2
0dc81b520ef7db9cb44bb075e129dcf8,1.0,143.0,215.0,196.34,7.837358434851713,7.837358434851713,2
0dd933d1e0253343083013791bf5d5e9,1.0,164.0,442.0,91.95,0.7783701433933469,0.7783701433933469,2
0df55f5accedda71bda8f4c7f590951f,1.0,73.0,269.0,39.5,0.4811371516729013,0.4811371516729013,2
0e06af8004ffd01a3461e768f9f659aa,1.0,76.0,359.0,149.14,0.8572823642143468,0.8572823642143468,2
0e381ce773b382849206115413009851,1.0,11.0,37.0,94.71,7.979856166169702,7.979856166169702,2
0e4d012fac3d20c033e0284fb6d2ea6a,1.0,113.0,121.0,98.67,8.514362975111826,8.514362975111826,2
0e730550dfc5d7f1cea73484bb2e0249,1.0,12.0,188.0,124.25,1.2648356209319949,1.2648356209319949,2
0ea353565cdde00e1d8352a08290a352,1.0,185.0,554.0,49.0,0.2702191147753009,0.2702191147753009,2
0ee57f62666561b72f2ceacad0230cbf,1.0,114.0,184.0,126.57,5.275638212932494,5.275638212932494,2
0ef7b906320b21fe4d39f99496aaa2d8,1.0,444.0,469.0,93.28,3.847622867096877,3.847622867096877,2
0efd5025e6544ef110881866b945d0cc,1.0,180.0,199.0,62.65,4.184596536321979,4.184596536321979,2
0f0e48a91c9c285404572b095bcb373c,1.0,112.0,517.0,125.15,0.4008886868656192,0.4008886868656192,2
0f187f58097c5431d5244e1fe1383884,1.0,120.0,354.0,126.53999999999999,1.2562676481053512,1.2562676481053512,2
0f1bd80ed58b9d0f45dca1bb396d8ac9,1.0,147.0,253.0,22.58,0.7530992667106876,0.7530992667106876,2
0f26a77f8de836d7c44b4694e0fa3ea4,1.0,21.0,98.0,76.74,2.8539702671269946,2.8539702671269946,2
0f5ac8d5c31de21d2f25e24be15bbffb,1.0,4.0,279.0,319.17,1.1405772813684392,1.1405772813684392,0
0f64cafdb3e1e4806c99ff165305e27f,1.0,54.0,203.0,163.39000000000001,2.7081843085111696,2.7081843085111696,2
0f9349a9da479b7e02c4cb4a0c73fb47,1.0,305.0,504.0,32.6,0.5783219960198664,0.5783219960198664,2
0fd39b61ec94864f92e18e5d7144bc6c,1.0,139.0,295.0,278.0,5.196679736488049,5.196679736488049,2
0fd475edfa0b61c59ecde6f89c21dedb,1.0,134.0,379.0,157.3,1.4969948199211507,1.4969948199211507,2
0ffc908947e1f0c9f17647058b9a58c2,1.0,17.0,440.0,233.81,0.32136065286499943,0.32136065286499943,2
1015173479527a15ccb63606a74f404e,1.0,1.0,359.0,183.3,0.3295425163649327,0.3295425163649327,2
10351fa9e690ca750568e3c19978d69e,1.0,20.0,103.0,84.36,2.8613985281857452,2.8613985281857452,2
1041688b50cfd8ef6df6086a1746a30c,1.0,230.0,231.0,27.459999999999997,2.1004229072729874,2.1004229072729874,2
10b442e762ba8a5ad22de5ba2207e5f1,1.0,74.0,149.0,64.66,2.6236616039091456,2.6236616039091456,2
10b58cbd6607267fd41812614367439e,1.0,343.0,577.0,66.06,0.9387461366613318,0.9387461366613318,2
10bf8afdd66da75c386fbacf04c85710,1.0,53.0,212.0,300.3,4.429829561293376,4.429829561293376,2
110991b379efbcebb0d35cbd20bf9698,1.0,61.0,203.0,26.12,0.533668456861776,0.533668456861776,2
1118a7bb7ba893f10740e22a23aa5bd9,1.0,158.0,383.0,61.01,0.7364827880517729,0.7364827880517729,2
115030e27b9970683ad81cb05679157c,1.0,41.0,140.0,95.8,2.739021605090822,2.739021605090822,2
118be57d1b7de439453a0c6625ad7934,1.0,6.0,381.0,45.69,0.08176503406635909,0.08176503406635909,2
1197ba886110324a1519fff17dd8d1d2,1.0,14.0,387.0,40.53,0.0811162242418165,0.0811162242418165,2
11b47516f8f6a42105b9807903ede333,1.0,285.0,475.0,187.56,3.1673128637297125,3.1673128637297125,2
11e95918d6816403858e8314a3503f4c,1.0,168.0,223.0,210.08,9.671252545537127,9.671252545537127,2
121b5a0ae9d09a2ca5e8090fd2a00a58,1.0,51.0,545.0,111.85,0.14394622583263733,0.14394622583263733,2
124bc956b56b1523d2a75b29a856085d,1.0,76.0,225.0,138.74,2.4695338094916996,2.4695338094916996,2
124ef8d5acc80858c69d34e3e08b572d,1.0,328.0,369.0,385.74,16.22674270462561,16.22674270462561,2
125740359669fa63858476105a5d523d,1.0,138.0,539.0,208.74,0.7663276342776151,0.7663276342776151,2
1291474366a550ebc251d9187e763d62,1.0,113.0,536.0,99.94,0.29340615622567784,0.29340615622567784,2
12c54f6dfd4b723a6c76c4c989494422,1.0,49.0,391.0,40.53,0.13759583583638557,0.13759583583638557,2
12d8b5ed661190a3a08183644dfc504d,3.0,402.0,521.0,234.71666666666667,74.02959732583977,74.02959732583977,2
130f4a32887cc549621b3c6cf36bf77e,1.0,292.0,304.0,119.79,6.696810871432032,6.696810871432032,2
133e20311ec257bda38f1798250d38c5,1.0,6.0,484.0,400.91999999999996,0.3429232618679804,0.3429232618679804,2
13473af264dea0facd893d6516900b22,1.0,168.0,278.0,89.48,2.582108681494674,2.582108681494674,2
13607978e0686d841deb64954c023495,1.0,179.0,416.0,85.24,0.9751753478200504,0.9751753478200504,2
1372bab98f9966bcd4a6fa3e6df6dde8,1.0,147.0,373.0,116.36000000000001,1.3215679249641985,1.3215679249641985,2
1373e04979cfa0fb2092909abbd57f25,2.0,92.0,210.0,196.305,39.592775192048165,39.592775192048165,2
139093b1c6e7e3108ac0469ce43bfb99,1.0,351.0,366.0,193.98000000000002,9.506781923995515,9.506781923995515,2
13abc50b97af7425b5066e405d7cd760,1.0,6.0,485.0,77.38,0.06841054178808893,0.06841054178808893,2
13bf0b4120921402dff563cda4383ff6,1.0,245.0,281.0,87.18,4.404867705703128,4.404867705703128,2
142575266950512b56af193f3962270a,1.0,162.0,355.0,42.0,0.658577987688177,0.658577987688177,2
142dc6250eac579893595d9889411834,1.0,216.0,307.0,128.67,4.249437665443749,4.249437665443749,2
1450ca0539e1e64a77c08ba841c8be94,1.0,194.0,238.0,186.1,9.217876188402087,9.217876188402087,2
1477c54a1abe3610e3e9ab411801cecb,1.0,22.0,341.0,169.38,0.507897467233675,0.507897467233675,2
14a188558af6cd5bc222ca773d395a7f,1.0,40.0,215.0,119.63000000000001,1.4466108179239077,1.4466108179239077,2
1500da334da019c68fda219f942ba38a,1.0,15.0,122.0,160.62,3.780824544784797,3.780824544784797,2
1506abf10c09a2872e24d79f33e4eb12,1.0,24.0,170.0,213.29000000000002,3.2111832555746957,3.2111832555746957,2
151e9edb34867eaece4d6e7ae188f261,1.0,76.0,146.0,249.31,10.297428904281661,10.297428904281661,2
155af62b6c947689a67af5c16acd5c55,1.0,65.0,261.0,221.79000000000002,2.424500424006986,2.424500424006986,2
1581a918a58a11d99c69f86d9c0d2098,1.0,1.0,140.0,161.01999999999998,2.33601489313192,2.33601489313192,2
1590457b4be348b165ff7030a6f94dce,1.0,113.0,533.0,108.44,0.32270998606793044,0.32270998606793044,2
15a38a0c1bf789e06ec42d24e485e794,1.0,172.0,399.0,81.12,0.9800278507872812,0.9800278507872812,2
15a52a044cbf18c87283f8c460ad5ccf,1.0,2.0,18.0,30.779999999999998,3.4693232794843962,3.4693232794843962,2
15eb6c5aa4aa23cbdb42e119220d23ec,1.0,27.0,341.0,228.79,0.7406353610788018,0.7406353610788018,2
1647c6dc2941bd075dc5dd3448807bed,1.0,2.0,376.0,128.2,0.2095184622118328,0.2095184622118328,2
1650819cd492bbf4b9d189c7d4126475,1.0,74.0,296.0,181.37,1.6530683568134228,1.6530683568134228,2
165d93a9d1da194b47da42c9cf810ebd,1.0,78.0,438.0,90.3,0.31550368489931985,0.31550368489931985,2
16a909e83380bb2ae4676ca69ac30886,1.0,212.0,389.0,86.9,1.5528900672129378,1.5528900672129378,2
16bd767d18bf82bb09fc51520f7ea5ab,1.0,48.0,316.0,65.71000000000001,0.3711279905436721,0.3711279905436721,2
16c8e42089546fde55ed3caa46478e7a,1.0,139.0,291.0,48.04,0.9887916663250031,0.9887916663250031,2
1741b0bef7ccbc530ba7287000d5f49f,1.0,84.0,214.0,135.94,2.974641366057532,2.974641366057532,2
175b8225bdd99e95a64e07a6c06e8746,1.0,7.0,222.0,297.58,1.9102934267797527,1.9102934267797527,2
176df29483e4fb6ce1d6dd1c824ad72d,1.0,247.0,355.0,57.79,1.7218410775481576,1.7218410775481576,2
1772d62f5099be6942fbb3d3e881cc7c,1.0,13.0,138.0,88.71,1.6708034218903487,1.6708034218903487,2
177c725937ae5f96171bb8b43f196dfa,1.0,40.0,528.0,32.42,0.04213224176512531,0.04213224176512531,2
178a58ded2b9be43b90300e0e0e8e66c,1.0,35.0,327.0,101.03,0.42231390256997803,0.42231390256997803,2
17a2d93cb1aab45e3d21d5eba7daaed2,1.0,174.0,428.0,167.81,1.6652619512491187,1.6652619512491187,2
17c7da60a0690728119612a54035452d,1.0,41.0,272.0,122.01,0.8758212793270286,0.8758212793270286,2
17e873c00e3fef97c9f1347c6681bd1a,1.0,6.0,346.0,397.29999999999995,0.8549153086761969,0.8549153086761969,2
18186af785c301b05127a291eac901e1,1.0,215.0,291.0,74.88,2.846159487486358,2.846159487486358,2
182053495bc94c2f41090ce8c41be266,2.0,130.0,140.0,75.42,44.62306306672613,44.62306306672613,2
186638bdb0f600c9bf2bd60e4b14537c,1.0,8.0,85.0,65.75,2.3972372060726803,2.3972372060726803,2
